,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
13284,21,0.624,1,1,0,2,6,2,2,5,1,246,1.0
13285,103,0.92,1,1,2,0,6,21,0,4,1,140,1.0
13286,103,0.92,1,1,1,0,6,21,0,6,5,7,1.0
13287,103,0.92,1,0,2,0,6,7,0,6,5,109,1.0
13288,61,0.913,1,1,2,0,6,13,2,6,2,30,0.0
13289,103,0.92,1,1,2,0,0,21,2,0,2,43,0.0
13290,78,0.579,1,1,2,0,6,11,6,5,1,10,1.0
13291,97,0.925,1,1,2,0,6,12,7,5,2,188,0.0
13292,102,0.804,1,1,2,2,5,11,1,5,1,22,0.0
13293,103,0.92,1,1,2,0,6,8,5,3,2,122,0.0
13294,160,0.92,1,1,2,0,5,3,1,1,1,60,0.0
13295,114,0.926,1,1,2,2,6,20,0,6,5,104,0.0
13296,103,0.92,1,0,0,0,6,9,5,5,1,16,0.0
13297,75,0.939,1,1,2,0,6,11,5,5,2,22,0.0
13298,89,0.925,1,0,0,0,2,2,0,6,1,68,0.0
13299,123,0.738,1,1,2,2,6,15,5,5,1,17,1.0
13300,114,0.926,1,1,2,0,6,10,4,5,1,192,0.0
13301,21,0.624,1,1,2,2,6,5,7,5,1,102,0.0
13302,12,0.64,1,0,2,0,6,12,3,5,1,28,0.0
13303,114,0.926,1,0,0,0,6,21,0,6,5,36,0.0
13304,67,0.855,1,1,2,2,6,12,7,5,1,19,0.0
13305,41,0.8270000000000001,1,1,0,0,6,6,4,5,1,45,0.0
13306,16,0.91,1,0,2,0,6,11,3,2,5,122,0.0
13307,103,0.92,1,1,0,2,6,14,5,5,3,102,1.0
13308,103,0.92,1,1,2,0,6,8,7,4,2,54,1.0
13309,21,0.624,1,0,2,4,4,2,0,6,0,4,0.0
13310,43,0.516,1,1,2,0,6,4,0,6,0,43,0.0
13311,99,0.915,1,1,2,0,6,6,1,5,2,188,1.0
13312,64,0.6659999999999999,1,1,2,0,6,14,3,5,2,190,0.0
13313,30,0.698,1,1,2,0,0,6,6,5,5,146,0.0
13314,162,0.767,1,1,2,0,6,10,2,5,3,21,0.0
13315,46,0.762,1,0,2,0,2,12,5,4,5,51,0.0
13316,102,0.804,1,1,2,2,6,21,5,5,3,74,0.0
13317,114,0.926,1,0,2,0,6,21,7,5,5,63,0.0
13318,57,0.866,1,1,2,0,6,21,4,5,1,23,0.0
13319,65,0.802,1,1,2,0,6,19,7,5,5,163,0.0
13320,103,0.92,1,1,2,0,6,16,5,5,5,94,0.0
13321,57,0.866,1,1,2,0,6,17,3,5,1,24,0.0
13322,21,0.624,1,0,0,2,6,0,5,5,2,51,1.0
13323,103,0.92,1,0,2,4,4,0,0,6,0,25,0.0
13324,75,0.939,1,0,2,0,6,4,0,5,0,7,1.0
13325,94,0.698,1,0,1,0,6,1,2,6,1,55,0.0
13326,50,0.8959999999999999,1,1,2,0,6,6,4,5,1,46,0.0
13327,103,0.92,1,0,0,1,4,7,0,6,2,50,1.0
13328,116,0.743,1,1,2,1,4,12,3,5,1,26,0.0
13329,114,0.926,1,1,2,0,2,11,4,5,3,23,0.0
13330,103,0.92,0,0,2,0,2,17,3,2,5,84,0.0
13331,45,0.89,1,1,2,0,6,6,4,5,1,34,0.0
13332,103,0.92,1,1,2,0,6,18,3,1,1,42,0.0
13333,40,0.7759999999999999,1,0,0,0,6,0,0,6,1,127,1.0
13334,103,0.92,1,1,2,0,6,4,6,5,1,16,0.0
13335,103,0.92,1,1,2,0,6,21,3,1,3,54,0.0
13336,102,0.804,1,1,2,2,6,10,7,5,1,45,0.0
13337,16,0.91,1,1,2,1,4,21,0,6,5,9,0.0
13338,67,0.855,1,1,2,2,6,21,6,5,1,155,0.0
13339,103,0.92,1,1,2,0,0,16,0,6,5,39,1.0
13340,16,0.91,1,0,0,0,6,5,0,6,1,26,1.0
13341,99,0.915,1,1,2,0,6,8,6,1,1,102,0.0
13342,136,0.897,1,1,2,2,6,6,4,5,1,262,0.0
13343,103,0.92,1,1,2,0,5,8,4,5,5,34,0.0
13344,61,0.913,1,1,2,0,6,15,5,5,5,28,0.0
13345,103,0.92,1,1,2,0,6,10,6,5,5,6,0.0
13346,123,0.738,1,1,2,2,6,17,1,6,5,48,0.0
13347,114,0.926,1,1,2,2,6,8,6,5,2,70,0.0
13348,91,0.691,1,1,2,0,6,5,2,4,2,78,0.0
13349,99,0.915,0,1,1,0,6,21,3,4,2,105,0.0
13350,104,0.924,1,0,0,1,4,2,0,6,0,13,1.0
13351,103,0.92,1,0,2,0,6,3,0,4,0,107,0.0
13352,103,0.92,0,0,2,0,6,1,6,0,0,27,0.0
13353,136,0.897,1,0,0,0,6,3,0,6,0,43,0.0
13354,21,0.624,1,0,0,1,4,4,0,6,0,56,1.0
13355,61,0.913,1,1,2,0,2,21,6,5,5,12,0.0
13356,103,0.92,1,1,1,0,6,21,4,5,5,78,0.0
13357,114,0.926,1,1,2,2,6,12,5,5,1,5,0.0
13358,67,0.855,1,1,2,2,6,10,3,5,1,17,0.0
13359,160,0.92,1,1,2,0,6,14,2,5,1,146,0.0
13360,65,0.802,1,1,0,0,6,9,5,5,1,136,0.0
13361,114,0.926,1,1,2,0,6,14,6,6,5,68,0.0
13362,83,0.923,2,1,2,2,6,5,3,5,1,178,0.0
13363,105,0.794,1,1,2,2,6,4,1,5,1,59,0.0
13364,136,0.897,0,0,2,3,6,11,4,5,1,150,0.0
13365,173,0.878,1,1,2,1,4,6,6,6,1,70,0.0
13366,19,0.682,1,0,0,0,6,7,0,5,0,21,1.0
13367,16,0.91,1,1,2,0,6,17,6,5,1,118,0.0
13368,16,0.91,1,0,2,2,6,14,5,2,5,88,0.0
13369,21,0.624,1,0,1,2,6,1,1,4,0,53,0.0
13370,21,0.624,1,0,1,1,4,4,2,6,1,143,0.0
13371,103,0.92,1,1,2,0,1,21,4,5,5,40,0.0
13372,16,0.91,1,1,2,3,6,21,0,6,5,166,0.0
13373,64,0.6659999999999999,1,1,2,0,6,15,5,5,1,17,0.0
13374,103,0.92,0,1,2,0,6,0,7,4,1,18,1.0
13375,103,0.92,0,1,0,2,6,21,0,6,3,80,0.0
13376,84,0.698,1,1,0,1,4,4,6,5,1,148,0.0
13377,162,0.767,1,1,0,0,6,6,0,6,2,42,1.0
13378,103,0.92,0,1,1,0,6,8,3,5,1,40,1.0
13379,103,0.92,1,1,2,2,2,21,6,1,3,46,0.0
13380,103,0.92,1,1,2,0,6,11,2,1,1,84,0.0
13381,103,0.92,1,1,2,0,1,21,5,5,5,28,0.0
13382,67,0.855,1,1,1,0,6,3,8,5,2,15,0.0
13383,160,0.92,1,1,2,0,6,21,6,1,1,126,0.0
13384,16,0.91,1,1,2,0,6,21,6,5,2,178,0.0
13385,16,0.91,1,1,2,0,3,21,3,5,1,34,0.0
13386,103,0.92,1,1,0,0,6,6,8,6,1,30,0.0
13387,136,0.897,1,1,2,0,6,4,5,5,2,80,0.0
13388,45,0.89,1,1,2,2,6,11,6,5,1,20,0.0
13389,21,0.624,1,1,2,0,6,4,3,2,1,26,0.0
13390,103,0.92,1,1,2,0,6,4,4,5,1,23,0.0
13391,16,0.91,1,0,2,0,6,4,0,6,3,13,1.0
13392,114,0.926,1,1,2,0,6,21,6,5,1,7,0.0
13393,100,0.887,1,1,2,0,6,13,6,5,1,20,0.0
13394,16,0.91,1,0,2,0,6,21,5,5,5,24,0.0
13395,103,0.92,1,1,2,0,6,17,3,5,5,81,0.0
13396,104,0.924,1,1,2,0,6,10,3,5,1,54,0.0
13397,16,0.91,1,1,2,1,4,14,4,5,5,214,0.0
13398,103,0.92,1,1,2,0,6,3,4,5,2,5,0.0
13399,103,0.92,1,1,2,0,6,12,2,5,4,42,0.0
13400,46,0.762,1,1,2,0,6,7,5,5,2,224,0.0
13401,134,0.698,1,1,2,2,6,15,4,5,5,128,0.0
13402,102,0.804,1,1,2,0,6,17,0,6,1,52,0.0
13403,21,0.624,1,1,2,0,6,15,7,1,2,75,1.0
13404,136,0.897,0,1,2,2,3,8,4,5,1,56,0.0
13405,21,0.624,1,0,2,0,6,8,2,0,0,34,0.0
13406,103,0.92,1,1,2,2,6,12,4,5,4,66,0.0
13407,16,0.91,1,1,2,0,6,8,0,5,3,83,0.0
13408,102,0.804,1,1,0,0,6,6,8,5,1,32,0.0
13409,103,0.92,1,1,2,0,6,21,4,5,5,64,0.0
13410,67,0.855,1,1,2,2,6,10,0,6,4,244,0.0
13411,16,0.91,1,1,2,0,6,21,6,5,4,25,0.0
13412,21,0.624,1,0,2,1,4,4,0,6,0,70,0.0
13413,103,0.92,1,1,2,0,6,9,6,5,1,53,0.0
13414,173,0.878,1,1,2,1,4,3,3,5,1,5,0.0
13415,83,0.923,1,1,2,2,6,16,6,5,1,96,0.0
13416,103,0.92,1,1,2,0,6,15,5,5,1,18,1.0
13417,21,0.624,1,1,2,0,6,7,6,1,1,130,0.0
13418,114,0.926,1,0,0,1,4,2,3,5,2,52,0.0
13419,21,0.624,1,0,2,0,6,5,0,6,1,50,0.0
13420,16,0.91,1,1,0,0,2,3,6,5,1,164,0.0
13421,21,0.624,1,1,2,0,6,7,2,5,3,17,1.0
13422,179,0.512,1,0,2,1,4,2,6,6,1,156,1.0
13423,160,0.92,1,1,2,0,6,5,2,5,3,34,0.0
13424,21,0.624,1,1,2,0,6,7,5,5,3,270,1.0
13425,28,0.939,1,1,0,1,4,5,5,5,2,66,0.0
13426,103,0.92,1,1,2,2,6,10,3,5,2,64,0.0
13427,16,0.91,1,1,2,0,6,17,1,5,5,20,0.0
13428,160,0.92,0,1,2,2,6,7,6,6,1,146,0.0
13429,136,0.897,1,1,2,0,6,6,1,0,1,260,0.0
13430,40,0.7759999999999999,1,1,0,0,6,5,5,5,0,42,0.0
13431,114,0.926,1,0,0,1,4,2,2,5,2,50,0.0
13432,128,0.527,1,1,2,0,6,6,0,6,0,17,1.0
13433,100,0.887,1,1,2,2,6,10,6,5,1,155,0.0
13434,36,0.893,0,0,2,0,2,5,0,6,5,54,0.0
13435,114,0.926,1,1,2,2,6,21,5,5,2,139,0.0
13436,21,0.624,1,1,2,0,6,10,6,5,1,330,0.0
13437,160,0.92,1,0,0,0,6,5,4,5,1,9,0.0
13438,160,0.92,1,0,0,2,6,16,0,6,4,72,1.0
13439,103,0.92,0,1,2,0,2,21,5,5,5,116,0.0
13440,11,0.55,1,1,2,0,6,8,2,5,1,26,1.0
13441,103,0.92,1,0,0,2,6,8,5,5,1,32,0.0
13442,103,0.92,1,0,2,1,4,11,5,5,3,104,0.0
13443,138,0.836,1,1,0,1,4,9,6,5,1,58,0.0
13444,36,0.893,1,1,2,2,6,21,6,5,1,40,0.0
13445,160,0.92,1,1,0,0,6,6,0,6,1,32,1.0
13446,159,0.843,1,0,0,1,4,2,0,6,2,48,0.0
13447,77,0.83,1,1,2,2,6,13,0,5,1,157,0.0
13448,136,0.897,1,1,2,2,6,9,6,5,2,39,0.0
13449,103,0.92,2,1,2,0,5,21,0,6,5,34,1.0
13450,103,0.92,1,1,2,0,6,21,5,5,5,30,0.0
13451,65,0.802,1,1,2,0,6,17,6,5,1,170,0.0
13452,103,0.92,1,0,0,1,4,6,6,6,1,8,1.0
13453,103,0.92,1,1,2,0,6,12,5,5,5,141,0.0
13454,103,0.92,1,1,2,0,6,5,3,5,5,138,0.0
13455,136,0.897,1,1,2,2,6,21,0,6,3,54,0.0
13456,16,0.91,1,0,0,1,4,6,0,6,0,78,0.0
13457,75,0.939,1,1,2,0,6,21,5,5,2,21,0.0
13458,103,0.92,1,1,2,2,6,11,0,6,2,18,1.0
13459,103,0.92,1,0,2,2,6,17,3,2,5,38,0.0
13460,75,0.939,1,1,2,4,4,13,1,1,4,32,1.0
13461,21,0.624,1,0,0,2,6,3,0,6,0,23,0.0
13462,46,0.762,1,1,2,0,6,5,5,5,1,18,0.0
13463,46,0.762,1,1,2,0,6,15,6,6,1,88,0.0
13464,28,0.939,1,1,2,1,4,21,0,6,5,92,0.0
13465,16,0.91,0,1,2,0,6,17,1,1,1,256,0.0
13466,103,0.92,1,1,2,0,6,10,3,5,3,258,0.0
13467,73,0.754,1,1,2,0,6,10,2,1,1,161,0.0
13468,160,0.92,1,1,2,0,6,4,2,1,1,102,0.0
13469,11,0.55,1,1,2,0,6,5,0,6,1,146,1.0
13470,71,0.884,1,1,2,2,6,11,3,5,1,106,0.0
13471,103,0.92,1,1,2,0,6,16,5,5,4,76,1.0
13472,21,0.624,1,1,2,0,6,4,1,3,2,12,1.0
13473,16,0.91,1,0,1,2,6,21,5,5,5,26,0.0
13474,103,0.92,0,0,2,0,6,21,5,5,2,5,0.0
13475,114,0.926,1,1,2,2,6,21,2,5,5,60,0.0
13476,114,0.926,1,0,2,1,4,5,5,6,5,46,0.0
13477,74,0.579,1,1,1,0,6,6,3,1,1,17,1.0
13478,89,0.925,1,1,2,0,6,1,0,6,1,116,1.0
13479,103,0.92,1,1,2,0,6,21,3,5,5,222,0.0
13480,103,0.92,1,1,2,0,3,3,1,5,1,67,0.0
13481,61,0.913,1,1,2,2,6,16,3,5,2,80,0.0
13482,71,0.884,1,0,2,4,4,0,0,6,0,35,0.0
13483,16,0.91,1,0,0,0,6,3,0,6,1,69,1.0
13484,21,0.624,1,1,2,2,6,3,2,6,1,64,1.0
13485,16,0.91,1,1,2,0,0,15,6,5,1,75,0.0
13486,67,0.855,1,1,2,2,6,21,0,6,2,33,0.0
13487,160,0.92,1,0,2,0,1,17,0,6,5,61,0.0
13488,160,0.92,1,1,2,0,6,17,0,6,2,58,0.0
13489,160,0.92,1,1,2,0,6,21,2,5,1,138,0.0
13490,98,0.949,1,1,2,2,6,21,6,5,5,91,0.0
13491,16,0.91,1,1,1,1,4,10,0,6,1,248,0.0
13492,149,0.6890000000000001,1,0,2,0,6,12,1,4,1,117,0.0
13493,21,0.624,1,1,2,0,6,12,1,1,1,47,1.0
13494,103,0.92,1,1,2,0,6,12,2,5,3,88,0.0
13495,114,0.926,1,1,1,3,2,11,5,5,5,56,0.0
13496,103,0.92,1,1,2,0,6,7,7,5,2,200,0.0
13497,67,0.855,1,0,2,4,4,9,0,6,4,62,0.0
13498,84,0.698,1,1,0,0,6,6,0,6,1,13,1.0
13499,103,0.92,1,1,0,0,6,14,3,2,1,47,0.0
13500,11,0.55,1,0,0,2,6,10,0,6,5,57,1.0
13501,98,0.949,1,1,2,0,6,14,8,5,2,174,0.0
13502,103,0.92,1,1,2,0,2,21,0,6,1,58,0.0
13503,114,0.926,1,0,2,2,2,21,2,5,5,47,0.0
13504,90,0.698,1,1,2,0,6,10,0,6,5,43,1.0
13505,21,0.624,0,0,0,0,6,3,6,5,3,86,0.0
13506,114,0.926,1,1,1,1,4,13,8,5,5,34,0.0
13507,103,0.92,1,0,0,0,6,10,3,4,1,4,0.0
13508,103,0.92,1,0,0,2,6,21,4,4,0,29,1.0
13509,77,0.83,1,1,0,0,6,6,3,5,5,40,0.0
13510,23,0.899,1,1,2,1,4,4,1,0,0,45,0.0
13511,103,0.92,1,1,2,2,6,21,7,5,5,58,0.0
13512,103,0.92,0,1,2,2,6,21,3,6,5,127,0.0
13513,136,0.897,1,1,2,2,6,21,6,5,1,43,0.0
13514,70,0.698,1,0,0,1,4,3,1,0,0,67,0.0
13515,134,0.698,1,0,2,0,6,5,2,5,1,48,1.0
13516,73,0.754,1,1,1,1,4,7,0,5,2,3,1.0
13517,21,0.624,1,1,2,0,6,12,5,5,0,35,1.0
13518,50,0.8959999999999999,1,1,2,0,6,9,4,5,1,28,0.0
13519,21,0.624,1,0,0,0,6,8,0,6,0,31,1.0
13520,16,0.91,1,1,2,2,6,19,3,1,1,60,0.0
13521,21,0.624,1,1,2,2,6,14,2,5,5,97,0.0
13522,160,0.92,1,1,2,0,6,5,1,0,1,15,0.0
13523,16,0.91,1,1,2,2,6,14,3,5,1,33,0.0
13524,45,0.89,1,1,2,0,6,21,3,5,5,22,0.0
13525,114,0.926,1,1,1,0,6,9,8,5,1,17,0.0
13526,136,0.897,1,1,2,2,6,10,6,2,4,32,0.0
13527,67,0.855,1,1,2,2,6,15,2,5,1,63,0.0
13528,73,0.754,1,1,2,0,6,11,6,5,1,25,1.0
13529,103,0.92,1,1,2,0,6,4,5,5,2,102,0.0
13530,57,0.866,1,1,1,1,4,4,6,5,1,69,0.0
13531,67,0.855,1,1,2,2,6,12,0,6,5,16,0.0
13532,115,0.789,1,1,2,0,6,11,2,0,1,35,0.0
13533,160,0.92,1,1,2,0,6,9,3,5,3,43,0.0
13534,10,0.895,1,1,2,2,3,17,6,0,5,52,0.0
13535,103,0.92,1,1,2,3,6,2,1,0,1,26,0.0
13536,103,0.92,1,1,2,0,6,10,3,5,2,24,0.0
13537,90,0.698,1,0,1,0,6,5,6,6,1,20,0.0
13538,16,0.91,1,1,2,2,6,17,6,5,3,33,1.0
13539,136,0.897,1,1,1,2,6,7,1,5,1,232,0.0
13540,104,0.924,1,1,2,0,5,16,6,5,5,62,0.0
13541,75,0.939,1,0,2,0,6,9,0,6,1,74,0.0
13542,16,0.91,1,0,0,0,6,4,6,5,1,9,1.0
13543,16,0.91,1,1,2,0,6,21,8,5,5,82,0.0
13544,102,0.804,1,1,2,0,6,10,3,5,1,60,0.0
13545,16,0.91,1,1,2,2,6,21,1,0,1,127,0.0
13546,145,0.555,1,1,2,0,6,8,0,5,1,6,1.0
13547,21,0.624,1,1,2,0,6,12,7,5,2,10,1.0
13548,16,0.91,1,1,0,0,6,8,3,1,2,262,0.0
13549,21,0.624,0,0,0,2,6,2,0,6,1,104,1.0
13550,67,0.855,1,1,2,1,4,16,0,6,1,28,0.0
13551,21,0.624,0,1,2,0,6,9,2,0,0,68,1.0
13552,103,0.92,1,0,2,1,4,3,0,6,2,12,0.0
13553,21,0.624,1,0,0,0,6,7,3,1,1,110,0.0
13554,90,0.698,1,1,2,0,6,14,3,4,3,238,0.0
13555,160,0.92,1,1,2,0,6,6,6,1,1,48,0.0
13556,99,0.915,1,1,2,0,6,9,0,6,1,25,0.0
13557,21,0.624,1,1,2,0,6,12,5,5,5,22,1.0
13558,103,0.92,0,0,0,0,6,3,0,5,1,11,0.0
13559,103,0.92,0,1,2,0,6,16,7,5,3,46,0.0
13560,143,0.74,1,1,2,2,6,1,6,5,1,28,1.0
13561,157,0.769,1,1,2,2,6,16,0,6,3,33,0.0
13562,24,0.698,1,0,2,1,4,21,3,5,5,87,0.0
13563,21,0.624,0,0,0,0,6,3,0,6,1,90,1.0
13564,74,0.579,0,1,1,0,6,5,3,5,1,20,0.0
13565,75,0.939,1,1,2,2,6,21,1,5,1,73,0.0
13566,102,0.804,1,0,2,0,6,4,3,5,1,19,0.0
13567,94,0.698,1,1,2,0,6,21,0,6,5,2,0.0
13568,100,0.887,1,1,2,0,6,9,7,5,1,30,1.0
13569,114,0.926,1,1,2,0,6,11,2,5,4,27,0.0
13570,160,0.92,1,0,1,0,6,9,0,6,2,55,1.0
13571,16,0.91,1,1,2,1,4,9,0,6,5,4,0.0
13572,13,0.8270000000000001,1,0,0,2,6,6,0,6,1,60,1.0
13573,21,0.624,1,1,0,0,6,11,0,6,0,23,1.0
13574,136,0.897,1,0,2,2,6,15,4,4,5,29,0.0
13575,21,0.624,1,1,2,2,6,3,3,1,1,36,0.0
13576,103,0.92,1,1,2,0,6,21,5,5,5,33,0.0
13577,16,0.91,1,1,2,4,4,7,7,5,0,12,0.0
13578,103,0.92,1,1,2,0,6,21,5,5,2,20,0.0
13579,67,0.855,1,0,0,1,4,2,0,6,0,22,0.0
13580,28,0.939,1,0,1,1,4,4,2,5,1,12,0.0
13581,19,0.682,1,1,0,0,6,8,2,5,1,47,0.0
13582,93,0.865,1,1,2,2,6,12,2,1,2,36,0.0
13583,41,0.8270000000000001,1,1,0,1,4,6,1,3,1,160,0.0
13584,103,0.92,1,1,2,2,6,21,8,5,5,86,0.0
13585,103,0.92,1,1,2,0,6,21,4,5,5,4,0.0
13586,89,0.925,1,0,0,1,4,0,0,6,0,204,0.0
13587,104,0.924,1,1,2,0,6,10,3,5,4,114,0.0
13588,158,0.7659999999999999,1,1,2,0,6,2,3,5,1,46,0.0
13589,120,0.78,1,1,2,0,6,11,6,5,1,178,0.0
13590,71,0.884,1,0,0,0,6,7,0,6,0,38,1.0
13591,23,0.899,1,1,2,1,4,14,1,0,4,194,0.0
13592,114,0.926,1,0,2,1,4,3,2,5,1,85,0.0
13593,103,0.92,1,1,2,0,6,13,3,5,2,64,0.0
13594,67,0.855,1,1,2,2,6,16,0,6,1,8,0.0
13595,103,0.92,1,1,2,0,6,21,5,5,5,18,0.0
13596,160,0.92,1,1,2,0,6,15,7,5,5,18,0.0
13597,103,0.92,1,0,2,4,4,5,0,6,0,80,0.0
13598,45,0.89,1,1,2,2,6,17,6,1,2,112,0.0
13599,103,0.92,1,1,2,4,4,12,3,5,2,49,0.0
13600,103,0.92,1,0,2,0,6,16,0,6,0,17,1.0
13601,28,0.939,1,0,2,1,4,5,0,6,1,35,0.0
13602,21,0.624,1,0,2,2,6,10,7,4,4,33,1.0
13603,14,0.698,0,1,2,0,5,7,0,6,0,17,1.0
13604,19,0.682,1,1,2,0,6,21,6,1,2,224,0.0
13605,102,0.804,1,0,2,0,6,14,4,5,1,19,0.0
13606,16,0.91,1,1,2,0,6,21,6,5,5,91,0.0
13607,75,0.939,1,1,2,0,6,17,0,6,1,5,0.0
13608,70,0.698,1,1,2,0,6,7,6,0,2,192,1.0
13609,160,0.92,1,1,2,0,6,16,6,1,1,34,0.0
13610,81,0.73,1,1,2,0,6,4,7,4,1,47,1.0
13611,103,0.92,0,0,2,0,5,6,0,6,2,56,1.0
13612,103,0.92,1,1,2,0,6,21,6,3,5,44,0.0
13613,73,0.754,1,1,1,1,4,5,2,6,2,82,0.0
13614,173,0.878,1,1,2,0,6,16,5,5,1,100,0.0
13615,1,0.847,1,0,0,0,3,9,0,6,0,11,1.0
13616,123,0.738,1,0,0,2,6,1,0,6,1,26,1.0
13617,103,0.92,1,1,2,0,6,6,6,5,4,8,0.0
13618,21,0.624,0,1,0,2,6,2,7,5,0,15,0.0
13619,104,0.924,1,0,2,0,6,3,0,6,5,34,0.0
13620,103,0.92,1,1,1,0,6,7,6,0,1,46,0.0
13621,50,0.8959999999999999,1,1,2,2,3,14,1,0,1,156,0.0
13622,103,0.92,1,0,2,4,4,5,0,6,0,44,0.0
13623,21,0.624,1,1,0,0,6,2,6,1,1,176,0.0
13624,103,0.92,0,0,0,0,6,4,0,6,0,51,0.0
13625,67,0.855,1,1,2,0,6,11,0,6,1,51,0.0
13626,16,0.91,1,1,2,0,6,2,3,5,1,102,0.0
13627,11,0.55,1,1,2,0,6,7,3,5,1,5,0.0
13628,103,0.92,1,1,2,0,6,21,8,5,1,63,0.0
13629,103,0.92,1,1,2,0,6,21,5,5,5,14,1.0
13630,104,0.924,1,1,2,1,4,15,0,6,5,50,0.0
13631,136,0.897,1,0,1,0,6,3,0,6,1,78,1.0
13632,16,0.91,1,1,0,0,6,14,0,6,2,46,1.0
13633,28,0.939,1,0,2,3,6,11,0,4,5,24,0.0
13634,114,0.926,1,1,0,0,6,9,2,6,2,50,0.0
13635,16,0.91,1,1,2,0,6,3,6,5,1,38,0.0
13636,160,0.92,0,1,2,2,6,2,2,5,2,72,0.0
13637,145,0.555,1,1,2,0,6,9,0,6,1,24,1.0
13638,103,0.92,1,0,2,0,0,18,2,5,4,20,0.0
13639,103,0.92,1,1,2,2,6,21,0,6,5,161,1.0
13640,103,0.92,1,0,2,2,2,0,0,6,0,98,1.0
13641,103,0.92,1,1,2,0,6,8,0,2,1,17,0.0
13642,21,0.624,1,1,2,0,6,0,3,5,1,16,1.0
13643,103,0.92,1,1,2,2,6,21,6,5,4,19,0.0
13644,75,0.939,1,1,1,0,6,19,0,6,5,112,0.0
13645,114,0.926,1,0,0,0,1,7,1,5,2,85,0.0
13646,21,0.624,1,1,2,0,6,20,2,5,2,9,0.0
13647,104,0.924,1,1,2,1,4,21,2,5,3,106,0.0
13648,36,0.893,1,1,2,1,4,5,6,5,0,102,0.0
13649,114,0.926,0,1,2,0,6,15,3,5,1,13,0.0
13650,103,0.92,1,1,2,2,6,11,6,5,2,35,0.0
13651,114,0.926,1,1,0,0,6,8,0,6,2,72,0.0
13652,103,0.92,1,1,0,0,6,5,0,6,2,194,1.0
13653,103,0.92,0,0,0,0,6,4,0,6,1,52,1.0
13654,104,0.924,1,0,0,1,4,3,2,6,1,155,0.0
13655,21,0.624,1,0,0,1,4,8,0,6,0,46,1.0
13656,61,0.913,1,1,2,2,6,21,5,5,5,41,0.0
13657,136,0.897,1,1,2,2,6,12,1,1,2,113,0.0
13658,67,0.855,1,1,2,3,6,12,0,6,1,45,0.0
13659,16,0.91,1,1,2,0,6,21,0,5,5,298,1.0
13660,16,0.91,0,1,2,0,6,14,5,5,1,246,0.0
13661,103,0.92,1,1,2,0,6,14,2,5,2,44,0.0
13662,103,0.92,1,1,2,2,6,17,5,5,3,26,0.0
13663,160,0.92,1,1,2,0,6,5,3,4,1,168,0.0
13664,21,0.624,1,1,2,0,6,10,5,5,2,13,0.0
13665,103,0.92,1,1,2,0,6,21,8,5,1,30,0.0
13666,103,0.92,1,1,0,0,6,4,1,5,2,166,0.0
13667,21,0.624,1,1,1,0,6,7,3,5,5,31,0.0
13668,10,0.895,1,0,2,4,4,7,0,6,0,232,0.0
13669,21,0.624,1,0,0,0,6,3,0,6,0,28,0.0
13670,103,0.92,1,1,2,0,6,21,3,5,5,25,0.0
13671,41,0.8270000000000001,1,0,0,1,4,6,0,6,1,37,0.0
13672,90,0.698,1,1,0,0,6,10,0,6,1,2,1.0
13673,105,0.794,1,0,2,0,2,0,0,6,0,8,0.0
13674,103,0.92,1,1,2,0,6,4,5,2,1,47,0.0
13675,103,0.92,1,0,0,0,6,6,0,6,1,166,1.0
13676,102,0.804,1,1,2,2,6,5,7,5,2,131,0.0
13677,103,0.92,1,1,2,0,6,21,0,6,5,12,1.0
13678,136,0.897,1,1,2,2,6,10,3,1,1,69,0.0
13679,103,0.92,1,1,2,0,6,8,5,5,1,24,0.0
13680,114,0.926,1,1,2,0,6,14,4,5,3,70,0.0
13681,103,0.92,1,0,2,0,5,6,5,5,1,12,0.0
13682,103,0.92,1,0,0,0,6,4,4,5,2,106,0.0
13683,103,0.92,0,0,2,0,0,16,0,6,5,35,1.0
13684,19,0.682,1,0,2,0,6,3,3,2,0,113,0.0
13685,61,0.913,1,0,0,0,5,1,0,6,1,112,0.0
13686,57,0.866,1,1,1,0,6,4,6,6,1,33,0.0
13687,103,0.92,1,0,2,2,2,3,0,6,3,31,1.0
13688,21,0.624,1,1,2,0,6,11,5,5,5,28,0.0
13689,138,0.836,1,0,2,4,4,1,0,6,0,17,0.0
13690,114,0.926,1,1,1,0,0,14,1,5,3,60,0.0
13691,98,0.949,1,1,2,2,6,21,4,5,5,105,0.0
13692,65,0.802,1,1,2,0,6,21,4,5,2,9,0.0
13693,57,0.866,1,1,2,0,6,8,0,6,1,33,0.0
13694,103,0.92,1,1,2,0,6,11,3,5,1,53,0.0
13695,160,0.92,1,1,2,0,6,15,3,5,4,266,0.0
13696,67,0.855,1,0,2,1,4,0,0,6,0,37,0.0
13697,57,0.866,1,1,0,2,6,10,7,5,1,163,0.0
13698,103,0.92,1,1,2,0,6,21,2,1,2,61,0.0
13699,114,0.926,1,1,2,0,6,13,0,6,3,77,0.0
13700,50,0.8959999999999999,1,1,2,0,6,14,0,6,1,316,0.0
13701,103,0.92,1,0,0,1,4,0,2,2,1,87,1.0
13702,28,0.939,1,0,0,0,6,7,0,6,2,78,1.0
13703,103,0.92,1,1,2,0,6,21,7,5,2,90,0.0
